episode,question_id,total_reward,num_steps,num_llm_calls,final_status,verification_pass,citation_support,latency_seconds,token_usage,buffer_size,total_gradient_updates,critic_loss,actor_loss_retriever,actor_loss_rewriter,actor_loss_grader,actor_loss_generator,actor_loss_verifier,trained_so_far
111,Q023,0.5706,4,3,accepted,1,1.0,27.111,3178,453,195,0.002928,-0.515022,nan,-0.441962,-0.524681,-0.738197,True
112,Q028,0.4027,4,2,accepted,1,1.0,4.398,2027,457,197,0.003068,-0.543919,nan,-0.463276,-0.583407,-0.743772,True
113,Q079,0.4327,4,3,accepted,1,1.0,7.329,2139,461,199,0.005019,-0.558395,nan,-0.479715,-0.574808,-0.780303,True
114,Q020,0.3841,4,3,accepted,1,1.0,33.738,2420,465,201,0.003275,-0.520139,nan,-0.450055,-0.508329,-0.693246,True
115,Q045,0.623,4,3,accepted,1,0.8571,32.221,4025,469,203,0.003273,-0.586446,nan,-0.536905,-0.594368,-0.692034,True
116,Q020,0.2658,4,3,accepted,1,0.8,34.71,2202,473,205,0.001363,-0.560408,nan,-0.469465,-0.569314,-0.683722,True
117,Q007,0.6423,4,2,accepted,1,1.0,5.189,239,477,207,0.003081,-0.544282,nan,-0.482329,-0.557836,-0.650961,True
118,Q068,0.6166,4,3,accepted,1,1.0,32.259,2377,481,209,0.003119,-0.552768,nan,-0.506708,-0.573165,-0.731709,True
119,Q047,0.6402,4,2,accepted,1,1.0,9.523,2906,485,211,0.003701,-0.536604,nan,-0.484206,-0.530393,-0.718104,True
120,Q062,0.5557,4,3,accepted,1,1.0,24.234,2562,489,213,0.003391,-0.509886,nan,-0.454403,-0.532848,-0.699727,True
121,Q014,0.5523,4,2,accepted,1,1.0,9.6,2924,493,215,0.003324,-0.5411,nan,-0.520573,-0.582854,-0.710294,True
122,Q088,0.6481,4,3,accepted,1,1.0,24.746,2364,497,217,0.003954,-0.530426,nan,-0.506407,-0.575333,-0.694432,True
123,Q084,0.5781,4,2,accepted,1,1.0,3.454,438,501,219,0.003342,-0.528439,nan,-0.484629,-0.559756,-0.680141,True
124,Q081,0.5459,4,3,accepted,1,1.0,28.136,3326,505,221,0.002735,-0.559847,nan,-0.491004,-0.59976,-0.745866,True
125,Q045,0.5565,4,3,accepted,1,0.8,41.906,3262,509,223,0.003638,-0.530141,nan,-0.482251,-0.54389,-0.739284,True
126,Q024,0.4941,4,3,accepted,1,1.0,46.161,3510,513,225,0.002804,-0.505402,nan,-0.467124,-0.577158,-0.675431,True
127,Q005,0.6826,4,2,accepted,1,1.0,7.555,2779,517,227,0.004028,-0.548757,nan,-0.496566,-0.590392,-0.67955,True
128,Q061,0.5908,4,3,accepted,1,1.0,39.389,1999,521,229,0.003536,-0.563865,nan,-0.460374,-0.578395,-0.687976,True
129,Q023,0.5739,4,3,accepted,1,1.0,22.263,2303,525,231,0.002566,-0.553414,nan,-0.468766,-0.595059,-0.682079,True
130,Q077,0.4485,4,3,accepted,1,1.0,10.345,2584,529,233,0.004822,-0.559977,nan,-0.477125,-0.574347,-0.716031,True
131,Q069,0.5576,4,3,accepted,1,1.0,23.918,1367,533,235,0.001077,-0.526649,nan,-0.473582,-0.548465,-0.723375,True
132,Q038,0.6449,4,2,accepted,1,1.0,7.709,2443,537,237,0.003205,-0.529052,nan,-0.477606,-0.574125,-0.711603,True
133,Q083,0.5784,4,3,accepted,1,1.0,43.856,2130,541,239,0.002814,-0.533795,nan,-0.519621,-0.567899,-0.707644,True
